id,A change op,B change op,C change op,D change op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,
5662,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1],0.004,0,TRUE,0.035,TRUE,0.032,0,0.047,0,0,
5917,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.022,0,0.024,0,0,
6172,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.023,0,0.029,0,0,
6427,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.016,TRUE,0.022,0,0.027,0,0,
6682,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.023,0,0.03,0,0,
6937,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> C -> B|D],[A -> C -> B|D],[2; 1],0,0,TRUE,0.027,TRUE,0.032,0,0.044,0,0,
7192,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[2; 1],0,0,TRUE,0.03,TRUE,0.031,0,0.039,0,0,
7447,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1],0,0,TRUE,0.036,TRUE,0.035,0,0.061,0,0,
7702,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0.004,0,TRUE,0.021,TRUE,0.022,0,0.029,0,0,
7957,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.023,TRUE,0.021,0,0.027,0,0,
817,NOOP,CREATE_DELETE,UPDATE,NOOP,[A|B -> C|D],[A|B -> C|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.017,0,0.023,0,0,
8212,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0.004,0,TRUE,0.023,TRUE,0.023,0,0.03,0,0,
8467,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B|C|D],[A -> B|C|D],[2; 1],0,0,TRUE,0.026,TRUE,0.024,0,0.033,0,0,
8722,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> C -> B|D],[A -> C -> B|D],[2; 1],0.004,0,TRUE,0.018,TRUE,0.03,0,0.04,0,0,
8977,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[2; 1],0.004,0,TRUE,0.031,TRUE,0.032,0,0.044,0,0,
9232,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1],0,0,TRUE,0.037,TRUE,0.036,0,0.063,0,0,
9487,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.018,TRUE,0.021,0,0.024,0,0,
9742,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.028,0,0,
9997,NOOP,CREATE_DELETE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.02,0,0.027,0,0,
10253,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.028,0,0.032,0,0,
1073,NOOP,CREATE_DELETE,UPDATE,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[1; 1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.024,0,0,
1328,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.029,TRUE,0.032,0,0.039,0,0,
1583,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0,0,TRUE,0.038,TRUE,0.034,0,0.048,0,0,
1838,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.022,TRUE,0.023,0,0.03,0,0,
2093,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0.004,TRUE,0.026,TRUE,0.027,0,0.036,0,0,
2348,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.016,0,0.028,0,0,
2603,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.037,TRUE,0.035,0,0.053,0,0,
2858,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0,0,TRUE,0.032,TRUE,0.032,0,0.048,0,0,
308,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.033,TRUE,0.032,0,0.037,0,0,
3113,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.036,TRUE,0.037,0,0.052,0,0,
3368,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.023,0,0.028,0,0,
3623,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.031,TRUE,0.026,0,0.045,0,0,
3878,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 1; 1],0.004,0,TRUE,0.022,TRUE,0.023,0,0.029,0,0,
4133,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 2],0,0,TRUE,0.043,TRUE,0.043,0,0.058,0,0,
4388,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0,0,TRUE,0.032,TRUE,0.029,0,0.049,0,0,
4643,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0.004,0,TRUE,0.024,TRUE,0.023,0,0.031,0,0,
4898,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0.004,0,TRUE,0.032,TRUE,0.032,0,0.045,0,0,
5153,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.025,0,0.031,0,0,
53,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B|C -> D],[A|B|C -> D],[1; 2; 1],0,0,TRUE,0.035,TRUE,0.028,0,0.044,0,0,
5408,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 2],0,0,TRUE,0.053,TRUE,0.053,0,0.082,0,0,
563,NOOP,CREATE_DELETE,UPDATE,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[1; 1; 1; 1],0,0.004,TRUE,0.021,TRUE,0.021,0,0.027,0,0,
5663,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0,0,TRUE,0.033,TRUE,0.032,0,0.05,0,0,
5918,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.044,TRUE,0.044,0,0.067,0,0,
6173,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.023,0,0.031,0,0,
6428,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0.004,0,TRUE,0.034,TRUE,0.036,0,0.049,0,0,
6683,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0,0.004,TRUE,0.022,TRUE,0.023,0,0.032,0,0,
6938,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> C -> B|D],[A -> C -> B|D],[2; 2],0,0,TRUE,0.074,TRUE,0.068,0,0.118,0,0,
7193,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.043,TRUE,0.042,0,0.069,0,0,
7448,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0.004,0,TRUE,0.037,TRUE,0.038,0,0.062,0,0,
7703,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0.004,0,TRUE,0.023,TRUE,0.022,0,0.031,0,0,
7958,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.031,TRUE,0.031,0,0.049,0,0,
818,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.023,TRUE,0.026,0,0.032,0,0,
8213,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.022,TRUE,0.023,0,0.032,0,0,
8468,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C|D],[A -> B|C|D],[3; 1],0,0,TRUE,0.179,TRUE,0.167,0,0.295,0,0,
8723,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> C -> B|D],[A -> C -> B|D],[2; 2],0,0,TRUE,0.066,TRUE,0.068,0,0.116,0,0,
8978,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.043,TRUE,0.046,0,0.068,0,0,
9233,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0,0,TRUE,0.037,TRUE,0.037,0,0.058,0,0,
9488,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0.004,0,TRUE,0.043,TRUE,0.046,0,0.068,0,0,
9743,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.023,0,0.032,0,0,
9998,NOOP,CREATE_DELETE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.032,TRUE,0.033,0,0.052,0,0,
10247,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.283,FALSE,0.025,1,0.646,1,0,
1067,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[2; 1; 2; 1],0,0,TRUE,0.177,TRUE,0.182,0,0.398,0,0,
1322,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,5.378,TRUE,5.39,0,8.76,0,0,
1577,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.338,TRUE,0.341,0,0.708,0,0,
1832,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0.004,TRUE,0.18,TRUE,0.18,0,0.416,0,0,
2087,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,4.401,TRUE,4.368,0,8.986,0,0,
2342,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.233,TRUE,0.254,0,0.528,0,0,
2597,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0.004,TRUE,7.337,TRUE,7.237,0,14.6,0,0,
2852,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.344,TRUE,0.343,0,0.713,0,0,
302,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,5.42,TRUE,5.508,0,8.897,0,0,
3107,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,7.366,TRUE,7.249,0,14.558,0,0,
3362,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.18,TRUE,0.183,0,0.435,0,0,
3617,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,5.947,TRUE,5.927,0,13.653,0,0,
3872,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.232,TRUE,0.235,0,0.539,0,0,
4127,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.216,FALSE,0.023,1,0.195,1,0,
4382,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0.004,0,TRUE,0.318,FALSE,0.024,1,0.563,1,0,
4637,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.187,FALSE,0.025,1,0.512,1,0,
47,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B|C -> D],[A|B|C -> D],[2; 2; 1; 1],0.004,0,TRUE,0.269,TRUE,0.245,0,0.489,0,0,
4892,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0,0,TRUE,7.534,FALSE,0.024,1,15.12,1,0,
5147,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.278,FALSE,0.025,1,0.6,1,0,
5402,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.277,FALSE,0.028,1,0.373,1,0,
557,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[2; 1; 2; 1],0,0.004,TRUE,0.14,TRUE,0.138,0,0.324,0,0,
5657,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.321,FALSE,0.024,1,0.578,1,0,
5912,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0,0,TRUE,9.472,FALSE,0.026,1,16.418,1,0,
6167,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.218,FALSE,0.023,1,0.522,1,0,
6422,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0.004,0,TRUE,7.516,FALSE,0.025,1,15.314,1,0,
6677,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.28,FALSE,0.025,1,0.637,1,0,
6932,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.364,FALSE,0.024,1,0.601,1,0,
7187,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0,0,TRUE,9.445,FALSE,0.025,1,16.288,1,0,
7442,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.42,FALSE,0.025,1,0.853,1,0,
7697,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.221,FALSE,0.026,1,0.522,1,0,
7952,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0,0,TRUE,7.591,FALSE,0.025,1,15.529,1,0,
812,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,4.451,TRUE,4.326,0,8.85,0,0,
8207,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.276,FALSE,0.025,1,0.632,1,0,
8462,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C|D],[A -> B|C|D],[3; 3],0,0,TRUE,13.6,FALSE,0.024,1,18.588,1,0,
8717,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[2; 2; 1; 1],0.004,0,TRUE,0.356,FALSE,0.026,1,0.645,1,0,
8972,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0,0,TRUE,9.628,FALSE,0.023,1,17.351,1,0,
9227,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.422,FALSE,0.025,1,0.862,1,0,
9482,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0,0,TRUE,9.674,FALSE,0.024,1,17.456,1,0,
9737,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.222,FALSE,0.026,1,0.521,1,0,
9992,NOOP,DELETE_CREATE,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0.004,0.004,TRUE,7.627,FALSE,0.024,1,15.526,1,0,
10246,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.297,FALSE,0.026,1,0.658,1,0,
1066,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[2; 1; 2; 1],0,0,TRUE,0.184,TRUE,0.179,0,0.401,0,0,
1321,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.176,TRUE,0.175,0,0.287,0,0,
1576,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0.004,0,TRUE,0.338,TRUE,0.34,0,0.714,0,0,
1831,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.181,TRUE,0.183,0,0.436,0,0,
2086,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1; 1],0.004,0.004,TRUE,0.191,TRUE,0.19,0,0.399,0,0,
2341,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.232,TRUE,0.234,0,0.526,0,0,
2596,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.222,FALSE,0.023,1,0.319,1,0,
2851,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.342,TRUE,0.34,0,0.71,0,0,
301,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,4.836,FALSE,0.024,1,4.06,1,0,
3106,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[3; 3],0,0,TRUE,6.478,FALSE,0.026,1,9.44,1,0,
3361,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.184,TRUE,0.182,0,0.44,0,0,
3616,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.25,FALSE,0.023,1,0.46,1,0,
3871,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.236,TRUE,0.222,0,0.534,0,0,
4126,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.209,FALSE,0.024,1,0.165,1,0,
4381,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.324,FALSE,0.022,1,0.516,1,0,
46,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B|C -> D],[A|B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.259,TRUE,0.261,0,0.485,0,0,
4636,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0,0.004,TRUE,0.221,FALSE,0.022,1,0.545,1,0,
4891,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.304,FALSE,0.026,2,0.518,2,0,
5146,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.279,FALSE,0.026,1,0.599,1,0,
5401,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.274,FALSE,0.023,1,0.388,1,0,
556,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[2; 1; 2; 1],0,0,TRUE,0.141,TRUE,0.141,0,0.333,0,0,
5656,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.327,FALSE,0.025,1,0.578,1,0,
5911,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[3; 3],0.004,0,TRUE,8.829,FALSE,0.023,2,10.734,2,0,
6166,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0.004,TRUE,0.216,FALSE,0.026,1,0.501,1,0,
6421,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.303,FALSE,0.025,2,0.552,2,0,
6676,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.284,FALSE,0.026,1,0.633,1,0,
6931,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.363,FALSE,0.027,1,0.604,1,0,
7186,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.27,FALSE,0.023,2,0.369,2,0,
7441,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.413,FALSE,0.023,1,0.815,1,0,
7696,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0.004,0,TRUE,0.219,FALSE,0.025,1,0.552,1,0,
7951,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.31,FALSE,0.024,2,0.509,2,0,
811,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.192,FALSE,0.023,1,0.281,1,0,
8206,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 2; 1],0,0,TRUE,0.283,FALSE,0.028,1,0.641,1,0,
8461,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C|D],[A -> B|C|D],[3; 3],0.004,0,TRUE,12.53,FALSE,0.024,2,8.955,2,0,
8716,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[2; 2; 1; 1],0,0,TRUE,0.35,FALSE,0.024,1,0.604,1,0,
8971,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1; 1],0,0,TRUE,0.279,FALSE,0.024,2,0.394,2,0,
9226,NOOP,DELETE_CREATE,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1],0,0,TRUE,0.426,FALSE,0.025,1,0.831,1,0,
